Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2024-25","Fall","MATH","1214","Preparation for Calculus","Hicks","2.78","7.1","14.3","10.7","14.3","17.9","17.9","10.7","0","0","7.1","0","0","1","28","87044","  3"
"2024-25","Fall","COMM","2004","Public Speaking","Quesenberry","3.43","39.3","28.6","14.3","3.6","0","3.6","7.1","0","0","0","0","3.6","0","28","83181","  3"
"2024-25","Fall","BMES","5054","Quantitative Cell Physiology","Korneva","3.6","32.1","35.7","17.9","7.1","7.1","0","0","0","0","0","0","0","0","28","81988","  3"
"2024-25","Fall","FIN","4154","Real Estate Finance","Sheng","3.09","3.6","25","14.3","21.4","25","7.1","3.6","0","0","0","0","0","0","28","85427","  3"
"2023-24","Fall","HD","3014","Research Methods in Human Dev","Kim","3.54","28.6","42.9","3.6","10.7","10.7","3.6","0","0","0","0","0","0","0","28","86128","  3"
"2023-24","Fall","APSC","4984","SS: Mammalian Embryology","Ealy","3.87","85.7","0","3.6","10.7","0","0","0","0","0","0","0","0","0","28","91631","  3"
"2024-25","Fall","STS","3104","Sci & Tech in Modern Society","Goodrum","3.16","25","10.7","25","14.3","0","10.7","7.1","7.1","0","0","0","0","0","28","89975","  3"
"2024-25","Fall","HD","4714","Senior Capstone Seminar","Komelski","3.67","53.6","25","3.6","14.3","0","0","0","3.6","0","0","0","0","0","28","86180","  3"
"2023-24","Fall","SOC","4194","Senior Seminar","Jamerson","3.46","57.1","14.3","7.1","3.6","3.6","7.1","0","0","3.6","0","0","3.6","0","28","89666","  3"
"2024-25","Fall","SOC","3104","Sociological Theory","Weikart","3.18","21.4","14.3","14.3","17.9","17.9","7.1","7.1","0","0","0","0","0","0","28","89713","  3"
"2023-24","Fall","AOE","4654","Space Weather","Bailey","3.84","82.1","0","7.1","10.7","0","0","0","0","0","0","0","0","2","28","80478","  3"
"2024-25","Fall","ESM","2104","Statics","Chang","1.85","7.1","7.1","7.1","3.6","10.7","3.6","14.3","0","3.6","17.9","10.7","14.3","10","28","92426","  3"
"2023-24","Fall","COS","1015","Successful Starts in Science","Rowell","3.69","72.6","6","4.8","8.3","1.2","2.4","3.6","0","0","0","0","1.2","0","84","83248","  1"
"2024-25","Fall","ACIS","3314","Tax Impact on Decisions","Huang","2.96","10.7","14.3","21.4","25","14.3","7.1","0","0","0","0","0","7.1","0","28","80148","  3"
"2024-25","Fall","BIT","6424","Theory Building Seminar in BIT","Venkatesh","3.56","39.3","10.7","39.3","3.6","7.1","0","0","0","0","0","0","0","0","28","81941","  3"
"2023-24","Fall","NR","5884","Topics in Natural Resources","Robertson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","28","88497","  3"
"2024-25","Fall","HIST","1014","Topics in Reacting to the Past","Stephens","3.11","10.7","17.9","25","28.6","7.1","0","7.1","0","0","0","0","3.6","0","28","91137","  3"
"2024-25","Fall","ECON","1004","First Year Experience Seminar","Tantihkarnchana","2.98","38.8","8.2","10.6","8.2","7.1","3.5","5.9","2.4","4.7","2.4","2.4","5.9","1","85","90778","  1"
"2023-24","Fall","ACIS","4654","Accounting Analytics","Shortt","3.29","20.7","17.2","10.3","37.9","6.9","6.9","0","0","0","0","0","0","0","29","80178","  3"
"2023-24","Fall","ACIS","5414","Adv. Financial Statement Audit","Stein","3.83","58.6","31","10.3","0","0","0","0","0","0","0","0","0","0","29","80194","  3"
"2024-25","Fall","HIST","3554","Age of Globalization","Heaton","3.37","37.9","13.8","17.2","13.8","3.4","3.4","6.9","0","3.4","0","0","0","1","29","91210","  3"
"2024-25","Fall","MGT","6224","Appl Meas in Bus Research","Trivedi","3.5","44.8","17.2","3.4","20.7","6.9","3.4","3.4","0","0","0","0","0","0","29","87928","  3"
"2023-24","Fall","AOE","3354","Avionics Systems","Artis","2.9","17.2","17.2","6.9","20.7","0","13.8","10.3","6.9","3.4","3.4","0","0","1","29","80447","  3"
"2023-24","Fall","ENT","2804","Bees: Biol, Diversity, Sustain","Couvillon","2.78","17.2","20.7","3.4","13.8","10.3","13.8","6.9","3.4","0","0","0","10.3","1","29","85221","  3"
"2023-24","Fall","ENGL","1004","Books, Libraries, Archives","Weaver-Hightower","3.56","31","41.4","6.9","10.3","6.9","0","0","3.4","0","0","0","0","0","29","84825","  3"
"2024-25","Fall","ITDS","3175","Building Systems for ID","Tural","3.88","79.3","10.3","3.4","6.9","0","0","0","0","0","0","0","0","0","29","86825","  3"
"2024-25","Fall","MATH","3214","Calculus of Several Variables","Letona Bolivar","2.51","27.6","0","3.4","6.9","10.3","10.3","6.9","17.2","3.4","6.9","3.4","3.4","1","29","87233","  3"
"2024-25","Fall","CHE","2164","ChE Thermodynamics","Ducker","2.63","24.1","6.9","13.8","10.3","6.9","10.3","0","6.9","3.4","3.4","3.4","10.3","1","29","82654","  3"
"2024-25","Fall","ALCE","3634","Comm Ag & Life Sci in Speaking","Rateau","3.49","69","0","6.9","10.3","0","6.9","0","0","0","3.4","0","3.4","0","29","80275","  3"
"2024-25","Fall","ALCE","3624","Comm Ag & Life Sci in Writing","Greaud","3.79","82.8","0","6.9","3.4","0","3.4","3.4","0","0","0","0","0","0","29","80272","  3"
"2023-24","Fall","PSCI","1024","Comp Gov & Politics","Binev","3.27","20.7","20.7","10.3","31","3.4","10.3","3.4","0","0","0","0","0","3","29","89236","  3"
"2023-24","Fall","ECE","5504","Computer Architecture","Xiong","3.48","44.8","13.8","20.7","10.3","6.9","0","0","0","0","0","0","3.4","0","29","83826","  3"
"2023-24","Fall","BC","2044","Construction Materials","Pearce","3.67","55.2","17.2","13.8","6.9","3.4","0","3.4","0","0","0","0","0","0","29","81421","  3"
"2023-24","Fall","ENGL","4664","Contemporary Fiction","Cassinelli","3.63","51.7","13.8","10.3","20.7","3.4","0","0","0","0","0","0","0","0","29","85138","  3"
"2023-24","Fall","HTM","5614","Curr Issues in Tour","Khan","3.67","55.2","17.2","10.3","10.3","3.4","3.4","0","0","0","0","0","0","0","29","91971","  3"
"2024-25","Fall","DASC","3474","Dairy Information Systems","Winston","3.34","55.2","0","0","20.7","6.9","6.9","3.4","3.4","3.4","0","0","0","0","29","83647","  3"
"2024-25","Fall","MUS","2134","Disability Culture & the Arts","McLain","3.65","75.9","13.8","0","0","0","3.4","0","0","0","0","3.4","3.4","0","29","88225","  3"
"2024-25","Fall","EDEP","2374","Educ Psych for PK-12 Teachers","Bane","3.73","69","6.9","13.8","3.4","0","6.9","0","0","0","0","0","0","1","29","91561","  3"
"2023-24","Fall","ME","3024","Engineering Design & Econ","Clark","3.31","20.7","31","24.1","6.9","3.4","3.4","3.4","3.4","0","3.4","0","0","0","29","87294","  3"
"2023-24","Fall","ME","3024","Engineering Design & Econ","Bohn","2.79","20.7","6.9","3.4","6.9","24.1","10.3","17.2","6.9","0","3.4","0","0","1","29","87298","  3"
"2023-24","Fall","BIT","3464","Enterprise Planning & Control","Teets","3.69","41.4","37.9","10.3","6.9","0","3.4","0","0","0","0","0","0","0","29","81903","  3"
"2024-25","Fall","PHS","5014","Environmental Health","Calder","3.77","72.4","13.8","10.3","0","0","0","0","0","0","0","3.4","0","0","29","88817","  3"
"2024-25","Fall","PHIL","3314","Ethical Theory","Horn","3.21","41.4","20.7","6.9","6.9","6.9","3.4","3.4","0","0","0","3.4","6.9","1","29","88774","  3"
"2023-24","Fall","STAT","4204","Experimental Designs","Mahmoud","3.29","34.5","24.1","10.3","3.4","3.4","10.3","6.9","3.4","3.4","0","0","0","0","29","89834","  3"
"2023-24","Fall","NEUR","2594","Exploring Clinical Neurosci","Simonds","4","100","0","0","0","0","0","0","0","0","0","0","0","1","29","88363","  3"
"2024-25","Fall","MINE","3674","Explosives Rock Fragmentation","Westman","3.02","24.1","10.3","10.3","20.7","6.9","6.9","13.8","3.4","0","3.4","0","0","0","29","87954","  3"
"2024-25","Fall","FIN","4114","Fin Plan Technology & Modeling","Lineberry","3.05","10.3","10.3","6.9","51.7","6.9","3.4","10.3","0","0","0","0","0","0","29","85422","  3"
"2023-24","Fall","FIN","3134","Financial Analytics","Hart","2.43","13.8","10.3","3.4","13.8","17.2","20.7","0","0","0","0","3.4","17.2","10","29","85412","  3"
"2023-24","Fall","ACIS","5194","Financial Statement Analysis","Acito","3.74","48.3","31","13.8","6.9","0","0","0","0","0","0","0","0","0","29","80190","  3"
"2024-25","Fall","TA","2104","Fund of Theatre & Production","Sanders","3.43","37.9","20.7","6.9","13.8","10.3","6.9","3.4","0","0","0","0","0","0","29","90077","  3"
"2024-25","Fall","ITDS","3125","History of Interiors","Kucukarslan Emiroglu","3.7","69","10.3","3.4","6.9","3.4","3.4","3.4","0","0","0","0","0","0","29","86824","  3"
"2023-24","Fall","HTM","5454","Hosp Tour Mktg","Hood","4","100","0","0","0","0","0","0","0","0","0","0","0","0","29","91671","  3"
"2023-24","Fall","APSC","3434","Host Microbe Interactions","Maurer","3.66","62.1","10.3","10.3","6.9","3.4","3.4","3.4","0","0","0","0","0","0","29","80779","  3"
"2023-24","Fall","ISE","5604","Human Information Processing","Patrick","3.94","86.2","10.3","3.4","0","0","0","0","0","0","0","0","0","0","29","86655","  3"
"2023-24","Fall","ARCH","4114","Ideas-Concepts-Representations","Haney","3.51","10.3","51.7","17.2","17.2","3.4","0","0","0","0","0","0","0","0","29","81025","  3"
"2024-25","Fall","FREC","4114","Info Tech for Natl Resrce Mgt","Williams","3.48","44.8","24.1","6.9","6.9","3.4","10.3","0","0","0","0","3.4","0","0","29","85674","  3"
"2024-25","Fall","FREC","4114","Info Tech for Natl Resrce Mgt","Williams","3.55","44.8","24.1","13.8","6.9","0","6.9","0","0","3.4","0","0","0","0","29","85676","  3"
"2023-24","Fall","MUS","3314","Instrumental Ensemble Music","Reep","4","100","0","0","0","0","0","0","0","0","0","0","0","0","87","88262","  1"
"2023-24","Fall","IS","4744","Intelligence Analysis Workshop","Hodges","4","100","0","0","0","0","0","0","0","0","0","0","0","0","29","91449","  3"
"2024-25","Fall","HIST","2604","Intro Data in Social Context","Davitt","3.98","96.6","0","3.4","0","0","0","0","0","0","0","0","0","0","29","86236","  3"
"2023-24","Fall","FREC","1044","Intro Env Data Science","Gannon","3.82","65.5","20.7","6.9","6.9","0","0","0","0","0","0","0","0","0","29","85641","  3"
"2023-24","Fall","MATH","2204","Intro Multivariable Calculus","Fowler","1.6","0","0","3.4","13.8","6.9","3.4","24.1","3.4","10.3","10.3","3.4","20.7","13","29","92259","  3"
"2024-25","Fall","APS","1704","Intro to Appalachian Studies","Edmondson","3.87","72.4","17.2","6.9","3.4","0","0","0","0","0","0","0","0","0","29","90870","  3"
"2024-25","Fall","CS","1114","Intro to Software Design","Senger","2.37","24.1","6.9","10.3","10.3","3.4","10.3","6.9","0","0","0","3.4","24.1","3","29","91398","  3"
"2023-24","Fall","AOE","5654","Intro to Space Science I","Bailey","4","100","0","0","0","0","0","0","0","0","0","0","0","0","29","80560","  3"
"2023-24","Fall","ENGL","1504","Introduction to Linguistics","Eska","2.67","13.8","13.8","17.2","6.9","17.2","6.9","3.4","6.9","0","0","3.4","10.3","1","29","85013","  3"
"2023-24","Fall","PHIL","1204","Knowledge and Reality","Hoek","3.57","34.5","37.9","13.8","3.4","3.4","3.4","0","3.4","0","0","0","0","0","29","88683","  3"
"2023-24","Fall","PHIL","1204","Knowledge and Reality","Hoek","3.5","20.7","58.6","3.4","10.3","0","3.4","0","0","0","0","0","3.4","0","29","88688","  3"
"2024-25","Fall","PHIL","1204","Knowledge and Reality","Hoek","3.55","31","41.4","10.3","10.3","3.4","0","0","0","0","3.4","0","0","0","29","88744","  3"
"2024-25","Fall","LAR","2154","Landscape Architecture History","Curulli","3.69","51.7","17.2","24.1","0","6.9","0","0","0","0","0","0","0","0","29","90739","  3"
"2024-25","Fall","FIN","3074","Legal & Finance Entrepreneurs","McClanahan","3.73","75.9","17.2","0","0","0","0","0","0","0","3.4","3.4","0","0","29","85388","  3"
"2024-25","Fall","CS","5805","Machine Learning","Jafari","3.53","48.3","20.7","17.2","3.4","3.4","0","3.4","0","0","0","0","3.4","0","29","83520","  3"
"2024-25","Fall","ECON","3204","Macroeconomic Theory","Ashley","3.28","17.2","20.7","24.1","6.9","27.6","3.4","0","0","0","0","0","0","1","29","84490","  3"
"2024-25","Fall","MKTG","4304","Marketing Communications","Matuszak","3.01","0","13.8","27.6","37.9","6.9","3.4","6.9","0","3.4","0","0","0","0","29","88018","  3"
"2024-25","Fall","HORT","4794","Medicinal Plants and Herbs","Zhao","3.16","17.2","17.2","17.2","24.1","6.9","6.9","6.9","3.4","0","0","0","0","4","29","86390","  3"
"2024-25","Fall","HORT","4794","Medicinal Plants and Herbs","Welbaum","3.16","17.2","17.2","17.2","24.1","6.9","6.9","6.9","3.4","0","0","0","0","4","29","86390","  3"
"2023-24","Fall","ECON","3104","Microeconomic Theory","Spoon","2.67","6.9","13.8","17.2","10.3","17.2","3.4","10.3","10.3","3.4","3.4","0","3.4","0","29","90417","  3"
"2024-25","Fall","ECON","3104","Microeconomic Theory","Mahmud","2.99","17.2","10.3","13.8","3.4","31","13.8","10.3","0","0","0","0","0","2","29","84487","  3"
"2024-25","Fall","ECON","3104","Microeconomic Theory","Spoon","2.95","10.3","10.3","10.3","27.6","13.8","20.7","6.9","0","0","0","0","0","3","29","84488","  3"
"2023-24","Fall","PHIL","1304","Morality and Justice","MacKenzie","3.33","24.1","41.4","13.8","3.4","6.9","0","0","3.4","0","3.4","0","3.4","0","29","88696","  3"
"2023-24","Fall","CS","4254","Network Arch Prog","Hasan","3.13","10.3","20.7","6.9","34.5","17.2","6.9","3.4","0","0","0","0","0","1","29","83396","  3"
"2023-24","Fall","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.53","37.9","31","10.3","10.3","0","6.9","0","3.4","0","0","0","0","0","29","83474","  3"
"2023-24","Fall","CS","5044","Object-Oriented Pgmming Java","Elarnaoty","3.53","37.9","31","10.3","10.3","0","6.9","0","3.4","0","0","0","0","0","29","83474","  3"
"2024-25","Fall","AOE","3224","Ocean Structures","Wang","1.93","3.4","6.9","10.3","13.8","13.8","0","6.9","3.4","6.9","10.3","3.4","20.7","0","29","80447","  3"
"2024-25","Fall","EDEP","3474","PK-12 Assessment","Walters","3.73","62.1","20.7","3.4","6.9","3.4","0","3.4","0","0","0","0","0","0","29","90676","  3"
"2024-25","Fall","CEE","4664","Pavement Design","Brand","3.59","48.3","20.7","10.3","6.9","10.3","0","3.4","0","0","0","0","0","0","29","82322","  3"
"2023-24","Fall","COMM","2004","Public Speaking","Quesenberry","3.53","37.9","20.7","17.2","13.8","6.9","3.4","0","0","0","0","0","0","1","29","83164","  3"
"2023-24","Fall","COMM","2004","Public Speaking","Quesenberry","3.57","27.6","37.9","20.7","6.9","3.4","3.4","0","0","0","0","0","0","0","29","83179","  3"
"2023-24","Fall","COMM","2004","Public Speaking","Quesenberry","3.68","34.5","41.4","13.8","10.3","0","0","0","0","0","0","0","0","0","29","83185","  3"
"2023-24","Fall","IS","2004","Res & Writing in Intl Studies","Salmons","3.63","62.1","6.9","6.9","17.2","0","3.4","3.4","0","0","0","0","0","0","29","86492","  3"
"2024-25","Fall","PSCI","2024","Research Methods","Barros","3.04","13.8","20.7","13.8","24.1","13.8","3.4","0","3.4","0","3.4","0","3.4","3","29","89306","  3"
"2024-25","Fall","PSCI","2024","Research Methods","Gibbs","2.87","31","3.4","20.7","13.8","0","6.9","3.4","3.4","0","6.9","6.9","3.4","0","29","89307","  3"
"2024-25","Fall","HTM","4414","Restaurant Mgt Design & Innov","Shin","3.81","75.9","13.8","3.4","0","0","3.4","3.4","0","0","0","0","0","0","29","86429","  3"
"2024-25","Fall","AT","0984","SS: Pest Management","Rideout","2.93","24.1","6.9","10.3","24.1","3.4","6.9","13.8","6.9","0","0","0","3.4","0","29","91468","  3"
"2024-25","Fall","AT","0984","SS: Pest Management","Kuhar","2.93","24.1","6.9","10.3","24.1","3.4","6.9","13.8","6.9","0","0","0","3.4","0","29","91468","  3"
"2024-25","Fall","HD","4714","Senior Capstone Seminar","Hornburg","3.58","55.2","13.8","3.4","17.2","6.9","0","0","0","3.4","0","0","0","0","29","86182","  3"
"2023-24","Fall","CS","5734","Soc Comp & Comp Support Coop","Lee","3.9","72.4","24.1","3.4","0","0","0","0","0","0","0","0","0","0","29","91199","  3"
"2024-25","Fall","SOC","3104","Sociological Theory","Weikart","3.37","34.5","13.8","13.8","24.1","3.4","0","10.3","0","0","0","0","0","0","29","89712","  3"
"2023-24","Fall","ENGL","4164","Studies in Shakespeare","Cleland","3.48","34.5","31","17.2","3.4","10.3","0","0","0","0","0","0","3.4","0","29","85136","  3"
"2024-25","Fall","ACIS","3314","Tax Impact on Decisions","Huang","3.19","6.9","24.1","13.8","34.5","13.8","6.9","0","0","0","0","0","0","0","29","80149","  3"
"2024-25","Fall","GEOG","4514","Tropical Meteorology","Zick","3.69","62.1","17.2","3.4","10.3","0","3.4","3.4","0","0","0","0","0","0","29","90617","  3"
"2024-25","Fall","AOE","4994","Undergraduate Research","Shinpaugh","4","100","0","0","0","0","0","0","0","0","0","0","0","0","40","80513","  1"
"2024-25","Fall","AOE","5204","Vehicle Dynamics and Control","Sultan","3.52","51.7","13.8","6.9","20.7","3.4","0","0","0","0","0","0","3.4","0","29","80552","  3"
"2024-25","Fall","ARCH","4014","Architecture IV - Integrative","von Weise","3.25","18.2","36.4","18.2","9.1","0","0","0","18.2","0","0","0","0","0","11","80990","  8"
"2023-24","Fall","MATH","1225","Calculus of a Single Variable","Garcia Hilares","2.71","18.2","4.5","22.7","9.1","4.5","9.1","9.1","13.6","0","4.5","0","4.5","8","22","87060","  4"
"2024-25","Fall","CHEM","1056","General Chemistry for Majors","Troya","2.7","18.2","18.2","4.5","9.1","4.5","13.6","4.5","13.6","0","9.1","4.5","0","0","22","82848","  4"
"2023-24","Fall","SOC","3204","Social Research Methods","Zhu","3.47","27.3","18.2","27.3","22.7","4.5","0","0","0","0","0","0","0","0","22","89657","  4"
"2023-24","Fall","ACIS","4654","Accounting Analytics","Shortt","3.2","26.7","10","16.7","20","13.3","6.7","3.3","0","0","3.3","0","0","0","30","80177","  3"
"2023-24","Fall","AAEC","4514","Adv Agribus Mkting","Vertino de Queiroz","3.6","40","20","20","20","0","0","0","0","0","0","0","0","0","30","80081","  3"
"2023-24","Fall","BIT","3444","Adv Bus Comp and App","McCord","3.3","53.3","13.3","10","6.7","0","0","3.3","0","3.3","3.3","0","6.7","2","30","81899","  3"
"2024-25","Fall","PM","4644","Adv Property and Asset Mgt","Yoo","2.99","33.3","3.3","3.3","10","26.7","6.7","6.7","6.7","0","0","0","3.3","0","30","89228","  3"
"2023-24","Fall","AOE","4234","Aerospace Propulsion Systems","Young","3.1","30","6.7","6.7","20","20","3.3","6.7","0","6.7","0","0","0","3","30","80469","  3"
"2023-24","Fall","CEE","3814","Analytics in CEE","Liao","2.9","23.3","3.3","20","23.3","3.3","6.7","3.3","6.7","0","3.3","3.3","3.3","0","30","82308","  3"
"2023-24","Fall","MATH","3134","Applied Combinatorics","Malik","2.71","10","13.3","13.3","13.3","16.7","10","6.7","3.3","3.3","6.7","0","3.3","1","30","87215","  3"
"2023-24","Fall","BC","3114","Building Systems Technology","Bluey","3.17","20","16.7","6.7","16.7","30","6.7","3.3","0","0","0","0","0","0","30","81432","  3"
"2023-24","Fall","CEM","4445","CEM Capstone","Lally","3.4","13.3","43.3","6.7","23.3","10","3.3","0","0","0","0","0","0","0","30","82648","  3"
"2024-25","Fall","SBIO","2504","Circular Economy Analytics","Russell","2.91","16.7","23.3","13.3","13.3","10","0","13.3","0","0","0","0","10","0","30","89598","  3"
